/* DATA DESCRIPTION:
Citation:	Hirsch, Nora; Hörhold, Maria; Dallmayr, Remi; Laepple, Thomas; Freitag, Johannes; Meyer, Hanno; Weiner, Mikaela (2023): Stable water isotopologues of arrays of high resolution 1 m snow cores from across Dronning Maud Land, East Antarctic Plateau [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.956273
Abstract:	A set of 1 m firn profiles was sampled in December 2018 across a traverse of ~ 100 km near Kohnen Station to quantify stratigraphic noise in high resolution isotope records. At each of six different locations (D2, C4, C5, D7, D24, D38), 5 profiles were extracted on one line, perpendicularly to the overall large scale wind direction and with an interprofile spacing of 10 m. Each firn profile was vertically extracted from the snow surface by inserting a 1 m pipe of carbon fiber at the sidewall of a snow-pit. Vertical target resolution was 1.1 cm in the upper 16.5 cm and 3.3 cm in the lower part. Due compression and expanding while handling, transportation and cutting at site, we assume a maximum depth uncertainty from these steps of 2 cm. All samples (N = 1249) were packed in plastic bags and transported to Germany in a constantly frozen state. Measurements of the stable water isotopic composition (δ¹⁸O, δD) of the firn samples were done using a Cavity Ring-Down Spectroscopy instrument (CRDS) of PICARRO Inc (model L2140-i) in the Stable Isotope Facility at the Alfred Wegener Institute in Potsdam, Germany. Post-run correction was done as described in Münch et al., (2016 - doi:10.5194/cp-12-1565-2016). Scaling to the VSMOW/SLAP (Vienna Standard Mean Ocean Water/StandardLight Antarctic Precipitation) scale results in the δ-notation, describing the ratio of heavy to light isotopes in ‰. In-house standards were used for quality control. The mean combined measurement uncertainty is 0.07‰ for δ¹⁸O and 0.5‰ for δD (root mean square deviation, RMSD).
Keyword(s):	Dronning Maud Land; East Antarctic plateau; snow cores; stable water isotopes
Related to:	Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung (2016): Neumayer III and Kohnen Station in Antarctica operated by the Alfred Wegener Institute. Journal of large-scale research facilities JLSRF, 2, A85, https://doi.org/10.17815/jlsrf-2-152
	Laepple, Thomas; Hörhold, Maria; Dallmayr, Remi; Freitag, Johannes; Hirsch, Nora (2023): Local snow dunes / sastrugi heights across the plateau of Dronning Maud Land, East Antarctica [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.956663
Documentation:	Münch, Thomas; Kipfstuhl, Sepp; Freitag, Johannes; Meyer, Hanno; Laepple, Thomas (2016): Regional climate signal vs. local noise: a two-dimensional view of water isotopes in Antarctic firn at Kohnen Station, Dronning Maud Land. Climate of the Past, 12(7), 1565-1581, https://doi.org/10.5194/cp-12-1565-2016
Project(s):	Polar Terrestrial Environmental Systems @ AWI (AWI_Envi) (URI: https://www.awi.de/en/science/geosciences/polar-terrestrial-environmental-systems.html)
	Space-time structure of climate change @ AWI (AWI_SPACE) (URI: https://www.awi.de/en/science/junior-groups/space.html)
Coverage:	MEDIAN LATITUDE: -75.426612 * MEDIAN LONGITUDE: -2.618705 * SOUTH-BOUND LATITUDE: -75.581500 * WEST-BOUND LONGITUDE: -3.430330 * NORTH-BOUND LATITUDE: -75.128710 * EAST-BOUND LONGITUDE: -0.791410
	DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00
	MINIMUM DEPTH, ice/snow: 0.005 m * MAXIMUM DEPTH, ice/snow: 0.995 m
Event(s):	2018_Kohnen_C4 * LATITUDE: -75.519530 * LONGITUDE: -3.376910 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_C5 * LATITUDE: -75.507350 * LONGITUDE: -3.301740 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D2 * LATITUDE: -75.581500 * LONGITUDE: -3.430330 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D7 * LATITUDE: -75.520450 * LONGITUDE: -3.053920 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D24 * LATITUDE: -75.308380 * LONGITUDE: -1.798080 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D38 * LATITUDE: -75.128710 * LONGITUDE: -0.791410 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
Domain attribute(s):	O2A Registry URI: hdl:10013/sensor.33733b4e-78bc-4524-ae27-9d92a1542ae9
Comment:	The ISOLAB Facility metadata is part of the sensor web: 
	Sensor (2022): Metadata for laboratory ISOLAB Facility – Stable Isotope Laboratory Potsdam at Current Version. hdl:10013/sensor.ddc92f54-4c63-492d-81c7-696260694001
	Sensor (2022): Metadata for Isotopic Water Liquid Analyzer for the online determination of the hydrogen and oxygen isotopic composition using Cavity Ring-Down Spectroscopy (CRDS) L2140-i: hdl:10013/sensor.33733b4e-78bc-4524-ae27-9d92a1542ae9
Parameter(s):	Event label (Event) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	Date/Time of event (Date/Time) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	Location ID (Loc ID) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	LATITUDE (Latitude) * GEOCODE * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	LONGITUDE (Longitude) * GEOCODE * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	Position [m] (Position) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: profile position along the 60 m snow height measurements
	Profile ID (Profile ID) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: snow profile number
	Snow height [m] (Snow h) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: snow surface height at the snow profile, arbitrary ground zero
	Sample number (Sample no) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: number of isotope sample
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: mean
	Depth, ice/snow, top/minimum [m] (Depth ice/snow top) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: depth of isotope sample
	Depth, ice/snow, bottom/maximum [m] (Depth ice/snow bot) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: depth of isotope sample
	δ18O, water [‰ SMOW] (δ18O H2O) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i * COMMENT: vs. VSMOW
	δ Deuterium, water [‰ SMOW] (δD H2O) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i * COMMENT: vs. VSMOW
	Deuterium excess [‰] (d xs) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	δ18O, water, standard deviation [±] (δ18O H2O std dev) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i
	δ Deuterium, standard deviation [±] (δD std dev) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i
	Deuterium excess, standard deviation [±] (d xs std dev) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	16237 data points
*/
Event	Date/Time	Loc ID	Latitude	Longitude	Position [m]	Profile ID	Snow h [m]	Sample no	Depth ice/snow [m]	Depth ice/snow top [m]	Depth ice/snow bot [m]	δ18O H2O [‰ SMOW]	δD H2O [‰ SMOW]	d xs [‰]	δ18O H2O std dev [±]	δD std dev [±]	d xs std dev [±]
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	10	0.102	0.097	0.107	-47.02	-368.02	8.16	0.01	0.04	0.06
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	11	0.113	0.107	0.118	-44.54	-350.56	5.80	0.01	0.00	0.05
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	12	0.124	0.118	0.129	-42.53	-334.85	5.41	0.01	0.04	0.11
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	13	0.134	0.129	0.140	-40.41	-315.68	7.57	0.03	0.06	0.24
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	14	0.145	0.140	0.151	-38.85	-301.06	9.74	0.01	0.05	0.11
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	15	0.156	0.151	0.161	-37.52	-291.49	8.69	0.00	0.09	0.09
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	16	0.177	0.161	0.194	-37.75	-292.69	9.34	0.02	0.05	0.16
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	17	0.210	0.194	0.226	-42.13	-327.12	9.94	0.01	0.04	0.06
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	18	0.242	0.226	0.258	-45.42	-355.32	8.03	0.06	0.38	0.58
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	19	0.274	0.258	0.290	-46.01	-360.21	7.88	0.02	0.05	0.19
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	20	0.306	0.290	0.323	-44.92	-352.22	7.13	0.02	0.02	0.16
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	21	0.339	0.323	0.355	-45.57	-360.62	3.96	0.02	0.05	0.13
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	22	0.371	0.355	0.387	-48.67	-386.74	2.60	0.06	0.11	0.50
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	23	0.403	0.387	0.419	-49.45	-391.71	3.89	0.00	0.03	0.04
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	24	0.435	0.419	0.452	-45.92	-362.47	4.86	0.01	0.04	0.07
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	25	0.468	0.452	0.484	-43.61	-346.47	2.43	0.00	0.08	0.08
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	26	0.500	0.484	0.516	-45.79	-366.78	-0.49	0.00	0.08	0.09
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	27	0.532	0.516	0.548	-48.20	-385.79	-0.21	0.00	0.02	0.04
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	28	0.565	0.548	0.581	-49.22	-392.71	1.04	0.01	0.06	0.08
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	29	0.597	0.581	0.613	-47.61	-376.93	3.99	0.01	0.02	0.07
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	30	0.629	0.613	0.645	-44.91	-351.61	7.69	0.00	0.04	0.05
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	31	0.661	0.645	0.677	-43.35	-341.70	5.08	0.01	0.07	0.10
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	32	0.694	0.677	0.710	-44.98	-357.61	2.26	0.01	0.02	0.12
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	33	0.726	0.710	0.742	-47.48	-377.16	2.71	0.05	0.13	0.42
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	34	0.758	0.742	0.774	-47.79	-376.15	6.17	0.08	0.10	0.67
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	35	0.790	0.774	0.807	-46.87	-367.38	7.60	0.05	0.08	0.40
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	36	0.823	0.807	0.839	-45.82	-359.46	7.10	0.07	0.17	0.56
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	37	0.855	0.839	0.871	-45.80	-360.02	6.37	0.04	0.09	0.34
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	38	0.887	0.871	0.903	-46.34	-363.81	6.88	0.03	0.19	0.29
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	39	0.919	0.903	0.935	-45.85	-357.39	9.43	0.09	0.97	1.20
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	40	0.952	0.935	0.968	-45.23	-352.00	9.82	0.08	0.22	0.69
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	41	0.984	0.968	1.000	-45.33	-353.74	8.91	0.03	0.15	0.26
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	1	0.005	0.000	0.010	-37.84	-299.27	3.45	0.02	0.11	0.21
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	2	0.016	0.010	0.021	-37.84	-298.88	3.81	0.02	0.32	0.35
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	3	0.026	0.021	0.031	-38.62	-304.20	4.79	0.03	0.11	0.26
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	4	0.036	0.031	0.042	-41.73	-328.38	5.43	0.00	0.03	0.03
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	5	0.047	0.042	0.052	-44.94	-354.96	4.56	0.03	0.09	0.29
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	6	0.057	0.052	0.062	-46.07	-363.04	5.52	0.03	0.04	0.21
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	7	0.068	0.062	0.073	-44.73	-351.27	6.57	0.01	0.04	0.08
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	8	0.078	0.073	0.083	-43.52	-341.74	6.44	0.01	0.05	0.08
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	9	0.089	0.083	0.094	-43.09	-338.50	6.23	0.03	0.06	0.24
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	10	0.099	0.094	0.104	-43.00	-338.00	6.04	0.04	0.07	0.34
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	11	0.109	0.104	0.115	-42.94	-337.13	6.36	0.03	0.04	0.28
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	12	0.120	0.115	0.125	-42.89	-335.16	7.96	0.03	0.08	0.27
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	13	0.130	0.125	0.135	-42.53	-330.50	9.71	0.04	0.02	0.28
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	14	0.141	0.135	0.146	-42.31	-328.38	10.07	0.01	0.09	0.10
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	15	0.151	0.146	0.156	-42.24	-327.84	10.11	0.04	0.03	0.34
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	16	0.172	0.156	0.188	-41.88	-324.93	10.14	0.04	0.13	0.33
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	17	0.203	0.188	0.219	-42.12	-328.38	8.60	0.04	0.01	0.30
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	18	0.234	0.219	0.250	-39.00	-310.08	1.90	0.02	0.11	0.21
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	19	0.266	0.250	0.281	-36.43	-290.88	0.53	0.05	0.25	0.46
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	20	0.297	0.281	0.312	-40.31	-320.68	1.76	0.05	0.19	0.41
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	21	0.328	0.312	0.344	-44.62	-350.45	6.52	0.00	0.03	0.04
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	22	0.359	0.344	0.375	-46.23	-360.67	9.16	0.02	0.10	0.18
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	23	0.391	0.375	0.406	-45.28	-354.10	8.16	0.15	0.81	1.43
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	24	0.422	0.406	0.438	-43.68	-341.88	7.57	0.04	0.16	0.33
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	25	0.453	0.438	0.469	-45.02	-356.21	3.97	0.04	0.13	0.32
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	26	0.484	0.469	0.500	-49.13	-388.67	4.37	0.01	0.04	0.06
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	27	0.516	0.500	0.531	-50.24	-395.11	6.78	0.01	0.09	0.13
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	28	0.547	0.531	0.562	-46.18	-359.33	10.13	0.03	0.06	0.24
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	29	0.578	0.562	0.594	-41.96	-325.18	10.53	0.02	0.10	0.19
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	30	0.609	0.594	0.625	-42.70	-337.06	4.55	0.01	0.16	0.19
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	31	0.641	0.625	0.656	-44.87	-354.94	3.99	0.03	0.09	0.23
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	32	0.672	0.656	0.688	-44.64	-349.12	8.01	0.04	0.06	0.33
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	33	0.703	0.688	0.719	-43.53	-338.48	9.72	0.00	0.02	0.04
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	34	0.734	0.719	0.750	-44.28	-345.63	8.64	0.01	0.12	0.15
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	35	0.766	0.750	0.781	-46.81	-368.70	5.81	0.01	0.08	0.10
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	36	0.797	0.781	0.812	-49.49	-389.34	6.55	0.00	0.05	0.07
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	37	0.828	0.812	0.844	-49.97	-391.36	8.42	0.01	0.09	0.13
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	38	0.859	0.844	0.875	-49.60	-387.60	9.23	0.00	0.07	0.07
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	39	0.891	0.875	0.906	-47.98	-374.68	9.12	0.02	0.02	0.13
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	40	0.922	0.906	0.938	-44.64	-348.72	8.44	0.03	0.14	0.26
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	10	518	0.263	41	0.953	0.938	0.969	-42.05	-330.68	5.70	0.02	0.05	0.16
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	1	0.005	0.000	0.010	-37.23	-294.35	3.52	0.04	0.24	0.38
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	2	0.016	0.010	0.021	-37.59	-297.86	2.87	0.03	0.38	0.46
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	3	0.026	0.021	0.031	-40.96	-327.27	0.43	0.01	0.07	0.13
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	4	0.036	0.031	0.042	-45.99	-366.06	1.90	0.02	0.12	0.18
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	5	0.047	0.042	0.052	-47.67	-377.16	4.19	0.02	0.13	0.20
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	6	0.057	0.052	0.062	-48.31	-380.80	5.68	0.03	0.14	0.26
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	7	0.068	0.062	0.073	-48.66	-382.63	6.69	0.01	0.04	0.12
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	8	0.078	0.073	0.083	-49.15	-385.33	7.86	0.00	0.06	0.07
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	9	0.089	0.083	0.094	-49.64	-388.02	9.12	0.00	0.10	0.10
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	10	0.099	0.094	0.104	-49.84	-388.98	9.71	0.01	0.06	0.13
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	11	0.109	0.104	0.115	-49.30	-384.58	9.81	0.01	0.02	0.05
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	12	0.120	0.115	0.125	-47.78	-371.94	10.28	0.00	0.00	0.04
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	13	0.130	0.125	0.135	-46.21	-359.64	10.02	0.01	0.06	0.09
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	14	0.141	0.135	0.146	-44.65	-347.33	9.85	0.02	0.06	0.14
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	15	0.151	0.146	0.156	-42.47	-331.12	8.61	0.01	0.09	0.14
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	16	0.172	0.156	0.188	-42.55	-335.59	4.81	0.02	0.16	0.21
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	17	0.203	0.188	0.219	-40.13	-315.21	5.80	0.02	0.09	0.15
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	18	0.234	0.219	0.250	-39.08	-307.34	5.27	0.02	0.10	0.16
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	19	0.266	0.250	0.281	-43.88	-344.51	6.51	0.02	0.23	0.29
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	20	0.297	0.281	0.312	-45.87	-358.34	8.66	0.02	0.05	0.14
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	21	0.328	0.312	0.344	-46.00	-359.17	8.86	0.01	0.03	0.07
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	22	0.359	0.344	0.375	-44.93	-352.04	7.40	0.01	0.02	0.05
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	23	0.391	0.375	0.406	-41.44	-327.06	4.45	0.01	0.10	0.15
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	24	0.422	0.406	0.438	-40.02	-318.13	2.00	0.03	0.20	0.29
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	25	0.453	0.438	0.469	-44.58	-352.44	4.24	0.01	0.01	0.05
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	26	0.484	0.469	0.500	-42.63	-329.38	11.67	0.01	0.05	0.08
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	27	0.516	0.500	0.531	-39.10	-297.85	14.95	0.20	1.09	1.92
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	28	0.547	0.531	0.562	-37.37	-287.54	11.39	0.56	2.57	5.19
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	29	0.578	0.562	0.594	-37.70	-294.71	6.87	0.01	0.12	0.16
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	30	0.609	0.594	0.625	-40.18	-317.37	4.08	0.01	0.01	0.09
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	31	0.641	0.625	0.656	-44.30	-351.80	2.63	0.01	0.14	0.16
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	32	0.672	0.656	0.688	-45.62	-360.71	4.29	0.02	0.20	0.24
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	33	0.703	0.688	0.719	-44.16	-346.23	7.03	0.01	0.08	0.14
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	34	0.734	0.719	0.750	-42.31	-330.61	7.87	0.01	0.08	0.10
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	35	0.766	0.750	0.781	-42.57	-336.94	3.60	0.02	0.08	0.17
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	36	0.797	0.781	0.812	-45.35	-358.26	4.54	0.00	0.06	0.07
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	37	0.828	0.812	0.844	-47.29	-369.70	8.65	0.01	0.05	0.12
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	38	0.859	0.844	0.875	-47.07	-365.20	11.39	0.01	0.06	0.11
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	39	0.891	0.875	0.906	-45.04	-349.62	10.71	0.00	0.03	0.03
2018_Kohnen_D2	2018-12	D2	-75.58150	-3.43033	20	519	0.346	40	0.922	0.906	0.938	-43.91	-343.89	7.35	0.01	0.06	0.11
